name,desc,image
Knight,"Размер: Средний. 
 Харизма: 15. 
 Интеллект: 11. 
 Ловкость: 11. 
 Телосложение: 14. 
 Мудрость: 11. 
 Сила: 16. 
 Количество ХП: 700. 
Язык монстра: any one language (usually Common). 
 Hit dice: 8d8. 
 Действия:  - Multiattack: The knight makes two melee attacks. - Greatsword: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage. - Heavy Crossbow: Ranged Weapon Attack: +2 to hit, range 100/400 ft., one target. Hit: 5 (1d10) piercing damage. - Leadership: For 1 minute, the knight can utter a special command or warning whenever a nonhostile creature that it can see within 30 ft. of it makes an attack roll or a saving throw. The creature can add a d4 to its roll provided it can hear and understand the knight. A creature can benefit from only one Leadership die at a time. This effect ends if the knight is incapacitated.. 
 Легендарные действаия ",
Kobold,"Размер: Маленький. 
 Харизма: 8. 
 Интеллект: 8. 
 Ловкость: 15. 
 Телосложение: 9. 
 Мудрость: 7. 
 Сила: 7. 
 Количество ХП: 25. 
Язык монстра: Common, Draconic. 
 Hit dice: 2d6. 
 Действия:  - Dagger: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 4 (1d4 + 2) piercing damage. - Sling: Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. Hit: 4 (1d4 + 2) bludgeoning damage.. 
 Легендарные действаия ",
Kraken,"Размер: Громадный. 
 Харизма: 20. 
 Интеллект: 22. 
 Ловкость: 11. 
 Телосложение: 25. 
 Мудрость: 18. 
 Сила: 30. 
 Количество ХП: 50000. 
Язык монстра: understands Abyssal, Celestial, Infernal, and Primordial but can't speak, telepathy 120 ft.. 
 Hit dice: 27d20. 
 Действия:  - Multiattack: The kraken makes three tentacle attacks, each of which it can replace with one use of Fling. - Bite: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 23 (3d8 + 10) piercing damage. If the target is a Large or smaller creature grappled by the kraken, that creature is swallowed, and the grapple ends. While swallowed, the creature is blinded and restrained, it has total cover against attacks and other effects outside the kraken, and it takes 42 (12d6) acid damage at the start of each of the kraken's turns. If the kraken takes 50 damage or more on a single turn from a creature inside it, the kraken must succeed on a DC 25 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the kraken. If the kraken dies, a swallowed creature is no longer restrained by it and can escape from the corpse using 15 feet of movement, exiting prone. - Tentacle: Melee Weapon Attack: +7 to hit, reach 30 ft., one target. Hit: 20 (3d6 + 10) bludgeoning damage, and the target is grappled (escape DC 18). Until this grapple ends, the target is restrained. The kraken has ten tentacles, each of which can grapple one target. - Fling: One Large or smaller object held or creature grappled by the kraken is thrown up to 60 feet in a random direction and knocked prone. If a thrown target strikes a solid surface, the target takes 3 (1d6) bludgeoning damage for every 10 feet it was thrown. If the target is thrown at another creature, that creature must succeed on a DC 18 Dexterity saving throw or take the same damage and be knocked prone. - Lightning Storm: The kraken magically creates three bolts of lightning, each of which can strike a target the kraken can see within 120 feet of it. A target must make a DC 23 Dexterity saving throw, taking 22 (4d10) lightning damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия  - Tentacle Attack or Fling: The kraken makes one tentacle attack or uses its Fling. - Lightning Storm (Costs 2 Actions): The kraken uses Lightning Storm. - Ink Cloud (Costs 3 Actions): While underwater, the kraken expels an ink cloud in a 60-foot radius. The cloud spreads around corners, and that area is heavily obscured to creatures other than the kraken. Each creature other than the kraken that ends its turn there must succeed on a DC 23 Constitution saving throw, taking 16 (3d10) poison damage on a failed save, or half as much damage on a successful one. A strong current disperses the cloud, which otherwise disappears at the end of the kraken's next turn.",
Lamia,"Размер: Огромный. 
 Харизма: 16. 
 Интеллект: 14. 
 Ловкость: 13. 
 Телосложение: 15. 
 Мудрость: 15. 
 Сила: 16. 
 Количество ХП: 1100. 
Язык монстра: Abyssal, Common. 
 Hit dice: 13d10. 
 Действия:  - Multiattack: The lamia makes two attacks: one with its claws and one with its dagger or Intoxicating Touch. - Claws: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 14 (2d10 + 3) slashing damage. - Dagger: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 5 (1d4 + 3) piercing damage. - Intoxicating Touch: Melee Spell Attack: +5 to hit, reach 5 ft., one creature. Hit: The target is magically cursed for 1 hour. Until the curse ends, the target has disadvantage on Wisdom saving throws and all ability checks.. 
 Легендарные действаия ",
Lemure,"Размер: Средний. 
 Харизма: 3. 
 Интеллект: 1. 
 Ловкость: 5. 
 Телосложение: 11. 
 Мудрость: 11. 
 Сила: 10. 
 Количество ХП: 10. 
Язык монстра: understands infernal but can't speak. 
 Hit dice: 3d8. 
 Действия:  - Fist: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 2 (1d4) bludgeoning damage.. 
 Легендарные действаия ",
Lich,"Размер: Средний. 
 Харизма: 16. 
 Интеллект: 20. 
 Ловкость: 16. 
 Телосложение: 16. 
 Мудрость: 14. 
 Сила: 11. 
 Количество ХП: 33000. 
Язык монстра: Common plus up to five other languages. 
 Hit dice: 18d8. 
 Действия:  - Paralyzing Touch: Melee Spell Attack: +12 to hit, reach 5 ft., one creature. Hit: 10 (3d6) cold damage. The target must succeed on a DC 18 Constitution saving throw or be paralyzed for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.. 
 Легендарные действаия  - Cantrip: The lich casts a cantrip. - Paralyzing Touch (Costs 2 Actions): The lich uses its Paralyzing Touch. - Frightening Gaze (Costs 2 Actions): The lich fixes its gaze on one creature it can see within 10 feet of it. The target must succeed on a DC 18 Wisdom saving throw against this magic or become frightened for 1 minute. The frightened target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a target's saving throw is successful or the effect ends for it, the target is immune to the lich's gaze for the next 24 hours. - Disrupt Life (Costs 3 Actions): Each living creature within 20 feet of the lich must make a DC 18 Constitution saving throw against this magic, taking 21 (6d6) necrotic damage on a failed save, or half as much damage on a successful one.",
Lion,"Размер: Огромный. 
 Харизма: 8. 
 Интеллект: 3. 
 Ловкость: 15. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 17. 
 Количество ХП: 200. 
Язык монстра: . 
 Hit dice: 4d10. 
 Действия:  - Bite: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) piercing damage. - Claw: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) slashing damage.. 
 Легендарные действаия ",
Lizard,"Размер: Крошечный. 
 Харизма: 3. 
 Интеллект: 1. 
 Ловкость: 11. 
 Телосложение: 10. 
 Мудрость: 8. 
 Сила: 2. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d4. 
 Действия:  - Bite: Melee Weapon Attack: +0 to hit, reach 5 ft., one target. Hit: 1 piercing damage.. 
 Легендарные действаия ",
Lizardfolk,"Размер: Средний. 
 Харизма: 7. 
 Интеллект: 7. 
 Ловкость: 10. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 15. 
 Количество ХП: 100. 
Язык монстра: Draconic. 
 Hit dice: 4d8. 
 Действия:  - Multiattack: The lizardfolk makes two melee attacks, each one with a different weapon. - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. - Heavy Club: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) bludgeoning damage. - Javelin: Melee or Ranged Weapon Attack: +4 to hit, reach 5 ft. or range 30/120 ft., one target. Hit: 5 (1d6 + 2) piercing damage. - Spiked Shield: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage.. 
 Легендарные действаия ",
Mage,"Размер: Средний. 
 Харизма: 11. 
 Интеллект: 17. 
 Ловкость: 14. 
 Телосложение: 11. 
 Мудрость: 12. 
 Сила: 9. 
 Количество ХП: 2300. 
Язык монстра: any four languages. 
 Hit dice: 9d8. 
 Действия:  - Dagger: Melee or Ranged Weapon Attack: +5 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 4 (1d4 + 2) piercing damage.. 
 Легендарные действаия ",
Magma Mephit,"Размер: Маленький. 
 Харизма: 10. 
 Интеллект: 7. 
 Ловкость: 12. 
 Телосложение: 12. 
 Мудрость: 10. 
 Сила: 8. 
 Количество ХП: 100. 
Язык монстра: Ignan, Terran. 
 Hit dice: 5d6. 
 Действия:  - Claws: Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. Hit: 3 (1d4 + 1) slashing damage plus 2 (1d4) fire damage. - Fire Breath: The mephit exhales a 15-foot cone of fire. Each creature in that area must make a DC 11 Dexterity saving throw, taking 7 (2d6) fire damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Magmin,"Размер: Маленький. 
 Харизма: 10. 
 Интеллект: 8. 
 Ловкость: 15. 
 Телосложение: 12. 
 Мудрость: 11. 
 Сила: 7. 
 Количество ХП: 100. 
Язык монстра: Ignan. 
 Hit dice: 2d6. 
 Действия:  - Touch: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (2d6) fire damage. If the target is a creature or a flammable object, it ignites. Until a target takes an action to douse the fire, the target takes 3 (1d6) fire damage at the end of each of its turns.. 
 Легендарные действаия ",
Mammoth,"Размер: Огромный. 
 Харизма: 6. 
 Интеллект: 3. 
 Ловкость: 9. 
 Телосложение: 21. 
 Мудрость: 11. 
 Сила: 24. 
 Количество ХП: 2300. 
Язык монстра: . 
 Hit dice: 11d12. 
 Действия:  - Gore: Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 25 (4d8 + 7) piercing damage. - Stomp: Melee Weapon Attack: +10 to hit, reach 5 ft., one prone creature. Hit: 29 (4d10 + 7) bludgeoning damage.. 
 Легендарные действаия ",
Manticore,"Размер: Огромный. 
 Харизма: 8. 
 Интеллект: 7. 
 Ловкость: 16. 
 Телосложение: 17. 
 Мудрость: 12. 
 Сила: 17. 
 Количество ХП: 700. 
Язык монстра: . 
 Hit dice: 8d10. 
 Действия:  - Multiattack: The manticore makes three attacks: one with its bite and two with its claws or three with its tail spikes. - Bite: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) piercing damage. - Claw: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) slashing damage. - Tail Spike: Ranged Weapon Attack: +5 to hit, range 100/200 ft., one target. Hit: 7 (1d8 + 3) piercing damage.. 
 Легендарные действаия ",
Marilith,"Размер: Огромный. 
 Харизма: 20. 
 Интеллект: 18. 
 Ловкость: 20. 
 Телосложение: 20. 
 Мудрость: 16. 
 Сила: 18. 
 Количество ХП: 15000. 
Язык монстра: Abyssal, telepathy 120 ft.. 
 Hit dice: 18d10. 
 Действия:  - Multiattack: The marilith can make seven attacks: six with its longswords and one with its tail. - Longsword: Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) slashing damage. - Tail: Melee Weapon Attack: +9 to hit, reach 10 ft., one creature. Hit: 15 (2d10 + 4) bludgeoning damage. If the target is Medium or smaller, it is grappled (escape DC 19). Until this grapple ends, the target is restrained, the marilith can automatically hit the target with its tail, and the marilith can't make tail attacks against other targets. - Teleport: The marilith magically teleports, along with any equipment it is wearing or carrying, up to 120 feet to an unoccupied space it can see.. 
 Легендарные действаия ",
